phrase	length	count
hilir 	1	71
jalan datuk 	2	71
lorong desa ilmu 	3	70
jalan jaya 	2	70
jalan permai 	2	70
lorong bandar 	2	70
ciku 	1	70
dan 	1	70
jalan anggerik aranda 	3	70
jalan gangsa 	2	70
jalan pulai perdana 	3	70
pulau angsa 	2	69
kp 	1	69
jalan nusa 	2	69
perindustrian bukit 	2	69
perindustrian bukit minyak 	3	69
denai 	1	69
jalan emas 	2	69
kota permai 	2	69
jalan muhibbah 	2	69
jalan molek 	2	69
melur 	1	69
hut 	1	69
jalan seroja 	2	69
merbok 	1	69
kemuning indah 	2	69
jalan ampang 	2	69
seng 	1	69
bistari 	1	69
belibis 	1	68
kanthan 	1	68
al 	1	68
nusaria 	1	68
persiaran bercham 	2	68
bharu 	1	68
rendah 	1	68
jalan melati 	2	68
jalan kapar 	2	68
pulai jaya 	2	68
kledang utara 	2	68
st. 	1	67
petaling 	1	67
awan 	1	67
kemajuan 	1	67
npe 	1	67
menteri 	1	67
bus 	1	67
jalan kuala kangsar 	3	67
jalan lapangan 	2	67
f 	1	67
besi 	1	67
jalan pulau angsa 	3	67
puteh 	1	67
pangsapuri 	1	67
kedai 	1	67
stampin 	1	66
tanah perkuburan islam 	3	66
kuning 	1	66
bdc 	1	66
laluan sri 	2	66
pelangi 	1	66
jalan cheras 	2	66
new 	1	66
tuah 	1	65
sm 	1	65
perlis 	1	65
public 	1	65
jalan harmoni 	2	65
jalan pasar 	2	65
cenderawasih 	1	65
jalan bunga raya 	3	65
setongkol 	1	65
terbang 	1	65
jalan kp 	2	65
lapangan terbang 	2	65
chong 	1	65
jebat 	1	65
merbau 	1	65
muara-tutong highway 	2	65
muara-tutong 	1	65
jalan bahagia 	2	64
kodiang 	1	64
penampang 	1	64
kemboja 	1	64
sg 	1	64
pizza hut 	2	64
hang jebat 	2	64
u 	1	64
terminal 	1	63
jalan bayan 	2	63
paya 	1	63
laluan persekutuan 	2	63
t 	1	63
rajawali 	1	63
bypass 	1	63
bhp 	1	63
bercham timur 	2	63
jalan simpang 	2	63
satu 	1	62
jalan nibong 	2	62
ros 	1	62
iskandar 	1	62
geylang 	1	62
persiaran desa 	2	62
jinjang 	1	62
lee 	1	62
sri klebang 	2	62
rumah 	1	62
jalan kemuning indah 	3	62
jalan hang jebat 	3	62
nenas 	1	62
jalan nusa perintis 	3	62
s 	1	62
laluan pengkalan 	2	61
jalan bakti 	2	61
sentral 	1	61
lorong stampin 	2	61
changkat 	1	61
pinji 	1	61
jalan tembaga 	2	61
manis 	1	61
laluan desa 	2	61
serdang 	1	61
jalan kiara 	2	61
bidara 	1	61
lekas 	1	61
jalan lingkaran 	2	60
kecil 	1	60
heights 	1	60
berlian 	1	60
jalan alam 	2	60
kijang 	1	60
university 	1	60
wangsa 	1	60
jalan cempaka 	2	59
jalan menglembu 	2	59
kasturi 	1	59
lp 	1	59
lorong matang 	2	59
riang 	1	59
hong leong 	2	59
jalan lp 	2	59
jalan jinjang 	2	59
gelang 	1	59
udang 	1	59
bukit setongkol 	2	59
perwira 	1	59
jalan denai 	2	59
sena 	1	59
jalan aman 	2	59
lumut 	1	58
pekaka 	1	58
kledang timur 	2	58
jalan kebangsaan 	2	58
bakar 	1	58
ehsan 	1	58
office 	1	58
tembikai 	1	58
