phrase	length	count
bóthar áth an ghainimh 	4	21
ghort na carraige 	3	21
rath 	1	21
foirgneamh 	1	21
ghort an 	2	21
tséipéil 	1	21
uí chonaill 	2	21
bóthar na dtreabh 	3	21
muire 	1	21
sráid dorset 	2	21
an tséipéil 	2	21
láithreach con 	2	21
cúil 	1	21
órla 	1	21
lansdún 	1	21
bóthar bhaile coimín 	3	21
sráid líosain 	2	21
an garrán 	2	21
mainéar 	1	21
bhurtúnaigh 	1	21
an bhurtúnaigh 	2	21
con 	1	21
rosa 	1	21
chros aralt 	2	21
bheallairmín 	1	21
gcrann 	1	20
wellington 	1	20
radharc an ghleanna 	3	20
choill na habhann 	3	20
locha 	1	20
an tsráid mhór 	3	20
liath 	1	20
lóiste 	1	20
iníon léinín 	2	20
ghil 	1	20
clós an 	2	20
abhainn 	1	20
slí gheal 	2	20
mhic an 	2	20
aibhinne 	1	20
ascaill chill 	2	20
an pháirc 	2	20
iníon 	1	20
chartúin 	1	20
an chartúin 	2	20
chill iníon 	2	20
na gcrann 	2	20
srafáin 	1	20
tsráid mhór 	2	20
búrca 	1	20
úi 	1	20
bhéal 	1	20
chill iníon léinín 	3	20
dún ard 	2	20
páirc ghort 	2	20
páirc na céime 	3	20
léinín 	1	20
na rioga 	2	20
theach srafáin 	2	20
cholm 	1	20
phlásóg na 	2	20
páirc uí 	2	20
bun 	1	20
avenida da 	2	19
ascaill bhaile an 	3	19
iarchathair 	1	19
an teampaill ghil 	3	19
mhainéir 	1	19
ghleann an chairn 	3	19
caiseal 	1	19
avenida da pasaxe 	3	19
bóthar theach srafáin 	3	19
dún na 	2	19
chroimghlinne 	1	19
meal 	1	19
pairc 	1	19
an mhainéir 	2	19
dhoire darach 	2	19
bhagóid 	1	19
chlochair 	1	19
baile an chaisleáin 	3	19
ros caoin 	2	19
fhearann na páirce 	3	19
theach an 	2	19
pasaxe 	1	19
buine 	1	19
belgrave 	1	19
átha na 	2	19
mhuirfean 	1	19
chluainchaise 	1	19
bharr 	1	19
feá 	1	19
caisteal dún buine 	3	19
páirc ghleann 	2	19
halla an bhurtúnaigh 	3	19
dún buine 	2	19
liamhna 	1	19
chnoc liamhna 	2	19
sean bhóthar 	2	19
bhéal átha 	2	19
bóthar an iarchathair 	3	19
caisteal dún 	2	19
teampaill ghil 	2	19
an iarchathair 	2	19
da pasaxe 	2	19
an fhaiche 	2	19
caisteal 	1	19
raghnallach 	1	19
ionad 	1	19
fhraoigh 	1	19
páirc ghort na 	3	19
oir 	1	19
duga 	1	19
an fhraoigh 	2	19
mhullach an chnoic 	3	18
bóthar ghleann na 	3	18
broc 	1	18
oifig 	1	18
tur 	1	18
na habhainn 	2	18
tsamhraidh 	1	18
bóthar halla an bhurtúnaigh 	4	18
wyattville 	1	18
bhóthar na 	2	18
glaise 	1	18
an duga 	2	18
bharrain 	1	18
gleann álainn 	2	18
cluain aoibhinn 	2	18
bóthar páirc 	2	18
bóthar bhaile munna 	3	18
bhaile munna 	2	18
ard na gréine 	3	18
shráidbhaile an chaisleáin 	3	18
bhaile bharrain 	2	18
tur uisce 	2	18
easton 	1	18
radharc na mara 	3	18
bóthar pháirc 	2	18
habhainn 	1	18
bhaile an tsléibhe 	3	18
cúirte 	1	18
dun 	1	18
an draighin 	2	18
charn 	1	18
na tulaí 	2	18
shruthán 	1	18
fhearchair 	1	18
shruthán an 	2	18
bóthar chroimghlinne 	2	18
bóthar halla an 	3	18
tulaí 	1	18
shráidbhaile an 	2	18
carrchlós 	1	18
shráidbhaile 	1	18
eadán mór 	2	17
díthribh 	1	17
gleann an tsioda 	3	17
srutháin 	1	17
srutháin na 	2	17
choca 	1	17
an díthribh 	2	17
páirc chnoc 	2	17
reabóige 	1	17
an chlochair 	2	17
rosa mhóir 	2	17
grattan 	1	17
chill mhór 	2	17
scabhat 	1	17
an tsamhraidh 	2	17
tsionnaigh 	1	17
sráide 	1	17
bóthar bhaile uí ógáin 	4	17
sráidbhaile 	1	17
chill easra 	2	17
sí 	1	17
fraoch dhún chaoimhín 	3	17
dhún chaoimhín 	2	17
an dúin 	2	17
leathan 	1	17
dúin 	1	17
gort an 	2	17
caise 	1	17
bóthar an droichid 	3	17
ospidéal 	1	17
tsioda 	1	17
srutháin na sráide 	3	17
mhaigh gcláir 	2	17
cora 	1	17
binn 	1	17
chill choca 	2	17
bóthar srutháin 	2	17
bóthar srutháin na 	3	17
sliabh árgus 	2	17
na sráide 	2	17
fraoch dhún 	2	17
an tsioda 	2	17
an rosa mhóir 	3	17
an phoist 	2	17
eadán 	1	17
an rosa 	2	17
radharc an teampaill 	3	17
pháirc orwell 	2	17
dubh 	1	17
phoist 	1	17
bóthar srutháin na sráide 	4	17
slí na rioga 	3	17
easra 	1	17
chnoc chill iníon 	3	16
teamhrach 	1	16
naithí 	1	16
john 	1	16
an gleann 	2	16
chnoc chill iníon léinín 	4	16
choill mhóir 	2	16
lána uí 	2	16
salach 	1	16
an choill mhóir 	3	16
bóthar cnoc 	2	16
bhóthar leacach 	2	16
páirc fhaiche na 	3	16
páirc bhaile 	2	16
raithní 	1	16
sráidín 	1	16
bhailc'n 	1	16
bóthar chnoc chill 	3	16
droichead an 	2	16
árdán 	1	16
phairc 	1	16
chnoc chill 	2	16
bóthar páirc na 	3	16
nuad 	1	16
bóthar chnoc chill iníon 	4	16
na life 	2	16
loch 	1	16
na sceach 	2	16
leacach 	1	16
hampton 	1	16
coirre 	1	16
na raithní 	2	16
na coirre 	2	16
mhic liam 	2	16
mharlaí 	1	16
na cruaiche 	2	16
na mbláth 	2	16
ashington 	1	16
páirc fhaiche na coille 	4	16
halla na tulaí 	3	16
na rós 	2	16
na sí 	2	16
páirc fhaiche 	2	16
pháirc úi 	2	16
cruaiche 	1	16
mbláth 	1	16
wyckham 	1	16
bóthar chnoc chill iníon léinín 	5	16
thí 	1	16
cearnóg na 	2	16
pháirc úi éideáin 	3	16
éideáin 	1	16
náisiúnta 	1	16
rae an 	2	16
úi éideáin 	2	16
bhaile bhailc'n 	2	16
ascaill ard 	2	16
bhá uí cheallaigh 	3	15
sráid an chaisleáin 	3	15
lána bharr 	2	15
chladaigh 	1	15
an úlloird 	2	15
an tseandroichid 	2	15
gáirdíní 	1	15
chill ghobáin 	2	15
bóthar dhroim 	2	15
aird 	1	15
bharr na 	2	15
dhroichead na 	2	15
sheáin 	1	15
chuain 	1	15
páirc na gráins 	3	15
úlloird 	1	15
phib 	1	15
bhraonáin 	1	15
chnoc mhuirfean 	2	15
an baile 	2	15
oifig an phoist 	3	15
bhaile lutrail 	2	15
bóthar nua 	2	15
seanghort 	1	15
líosain uachtarach 	2	15
sráid bhaile 	2	15
