phrase	length	count
metsavahi 	1	20
torni 	1	20
helme 	1	20
kõrveküla 	1	20
kõrts 	1	20
betooni 	1	20
vabaduse pst 	2	20
hommiku 	1	20
kadrina 	1	20
ülikool 	1	20
järveotsa 	1	19
puskaru 	1	19
täkumetsa 	1	19
kiviõli 	1	19
kalli 	1	19
tõramaa 	1	19
lao 	1	19
leevi 	1	19
tammiku tee 	2	19
lydia koidula 	2	19
sõle 	1	19
rasina 	1	19
aü 	1	19
vändra 	1	19
pirni 	1	19
ülikooli 	1	19
käina 	1	19
vaikne 	1	19
grill 	1	19
robert jakobsoni 	2	19
pataste 	1	19
pihlaka tee 	2	19
käo 	1	19
kaare tee 	2	19
uku 	1	19
tooma 	1	19
tatra 	1	19
carl robert jakobsoni 	3	19
lydia 	1	19
meremäe 	1	19
alatskivi 	1	19
carl robert 	2	19
magaski-mäeotsa tee 	2	19
paide mnt 	2	19
juhkentali 	1	19
kaluri 	1	19
kingu 	1	19
järvakandi 	1	19
orava 	1	19
vahastu 	1	19
peetri pizza 	2	19
magaski-mäeotsa 	1	19
kiriku tee 	2	19
künka 	1	18
vahenurme 	1	18
väluste 	1	18
tõstamaa 	1	18
vilde 	1	18
karikakra 	1	18
uniküla 	1	18
kase tee 	2	18
keskuse tee 	2	18
kolde 	1	18
ujula 	1	18
vooreküla 	1	18
kose tee 	2	18
bussijaam 	1	18
võsa 	1	18
kolga-jaani 	1	18
lahe 	1	18
kiisa 	1	18
ahja 	1	18
aruküla tee 	2	18
rõmeda 	1	18
järveküla 	1	18
talutee 	1	18
aruvalla 	1	18
ploomi 	1	18
kernu 	1	18
nikolai 	1	18
järva-jaani 	1	18
väike-maarja 	1	18
nurme tee 	2	17
ants 	1	17
põrguvälja 	1	17
vana-narva mnt 	2	17
nõva 	1	17
sarapiku tee 	2	17
tuukri 	1	17
viimsi 	1	17
marja 	1	17
harju-risti 	1	17
estonia 	1	17
turg 	1	17
rõõmu 	1	17
leevaku 	1	17
lüllemäe 	1	17
purila 	1	17
metsavahi tee 	2	17
vana-narva 	1	17
viitna 	1	17
laikmaa 	1	17
liivalaia 	1	17
piibelehe 	1	17
päikese 	1	17
anna 	1	17
padise 	1	17
külatee 	1	17
õnne 	1	17
selja 	1	17
metsa põik 	2	17
riguldi 	1	17
puhja 	1	17
energia 	1	17
rannu 	1	17
pärnu-jaagupi 	1	17
johann 	1	17
valgejõe 	1	17
järveküla tee 	2	17
küti 	1	17
loigu 	1	17
merivälja 	1	16
kuimetsa 	1	16
tiigi tee 	2	16
saula tee 	2	16
jõgisoo 	1	16
pikknurme 	1	16
terviserada 	1	16
tihase 	1	16
luunja 	1	16
keskus 	1	16
sakala 	1	16
männimetsa 	1	16
põrguvälja tee 	2	16
aovere 	1	16
tabivere 	1	16
tedre 	1	16
vana tee 	2	16
linda 	1	16
