phrase	length	count
an dugez 	2	8
ar marn 	2	8
takad 	1	8
penn ar gêr 	3	8
ar baludenn vihan 	3	8
jean jaurès 	2	8
c'hloz 	1	8
leur 	1	8
hent glas 	2	8
traou 	1	8
hent-bras kemper 	2	8
straed ar chaloni 	3	8
frañs 	1	8
ar c'hastelioù 	2	8
iliz sant-pêr 	2	8
kerne 	1	8
loth 	1	8
bublik 	1	8
straed kastellan 	2	8
bali pierre mendès-france 	3	8
hent ar c'hastelioù 	3	8
georges brassens 	2	7
erge-vihan 	1	7
straed kerroz 	2	7
ar stêr-oded 	2	7
boulouard jacques 	2	7
streat an 	2	7
iwerzhon 	1	7
bod glas 	2	7
rosnabat 	1	7
hent bras al 	3	7
loeiz 	1	7
hent dour 	2	7
dremmoù 	1	7
straed charlez ar 	3	7
blum 	1	7
an heol 	2	7
kerbiquet 	1	7
hent feunteun-aodou 	2	7
kroashent-tro ar 	2	7
straed olivier perrin 	3	7
kae ar stêr-oded 	3	7
c'halvar 	1	7
straed olivier 	2	7
léon blum 	2	7
sant sev 	2	7
goffic 	1	7
des loges 	2	7
sant-loeiz 	1	7
ar forn 	2	7
govig 	1	7
maez nigel 	2	7
straed rené 	2	7
faucheux 	1	7
brassens 	1	7
youenn 	1	7
maurice 	1	7
an abad pierre 	3	7
an tri 	2	7
vran 	1	7
loges 	1	7
bali europa 	2	7
straed an ti-kêr 	3	7
boulouard gambetta 	2	7
corbière 	1	7
tro sant sev 	3	7
charles le goffic 	3	7
hent-an-aod 	1	7
waremm 	1	7
tristan corbière 	2	7
hent trébé 	2	7
ar bod 	2	7
douar 	1	7
gwiader 	1	7
straed ar prezidant 	3	7
la noé 	2	7
vanaleg 	1	7
bali françois 	2	7
dupont 	1	7
neac'h 	1	7
pennduiged 	1	7
abad pierre 	2	7
ar pennduiged 	2	7
yalc'h 	1	7
takad ar 	2	7
ar c'habiten 	2	7
penn ker-lae 	2	7
hent kerfram 	2	7
hent prad 	2	7
straed la noé 	3	7
straed dupont 	2	7
ar c'halvar 	2	7
charles le 	2	7
feunteun an 	2	7
kerfram 	1	7
straed charles le goffic 	4	7
entraven 	1	7
dupont des loges 	3	7
gwesklin 	1	7
ar rabin 	2	7
ar waremm 	2	7
straed tristan 	2	7
nigel 	1	7
treuzenn 	1	7
alez sant-frañsez 	2	7
hent treskaou 	2	7
marie curie 	2	7
straed brest 	2	7
feunteun-aodou 	1	7
straed jean mermoz 	3	7
kan ar 	2	7
tristan 	1	7
straed dupont des 	3	7
straed ar c'habiten 	3	7
straed charlez 	2	7
hent ar veilh 	3	7
straed jacques 	2	7
le goffic 	2	7
jacques faucheux 	2	7
bali enez-eusa 	2	7
straed charles le 	3	7
kroashent-tro an 	2	7
des 	1	7
trébé 	1	7
enez-eusa 	1	7
olivier perrin 	2	7
boulouard jacques faucheux 	3	7
mez 	1	7
hent ar justisoù 	3	7
perrin 	1	7
ar govig 	2	7
sev 	1	7
noé 	1	7
olivier 	1	7
straed anjela duval 	3	7
stad 	1	7
an dremmoù 	2	7
hent trehuber 	2	7
ar vanaleg 	2	7
straed an dremmoù 	3	7
straed ar rabin 	3	7
an erge-vihan 	2	7
straed yves 	2	7
hent-kozh 	1	7
straed dupont des loges 	4	7
straed ar stad 	3	7
max 	1	7
briant 	1	7
hent bras al loc'h 	4	7
charlez ar 	2	7
ster 	1	7
alez ar pennduiged 	3	7
ar justisoù 	2	7
bras al loc'h 	3	7
ker-lae 	1	7
ar gwiader 	2	7
michel 	1	7
tal ar 	2	7
ar yalc'h 	2	7
bali léon 	2	7
charlez ar govig 	3	7
