phrase	length	count
вуліца воінаў-інтэрнацыяналістаў 	2	49
варшаўская 	1	49
новы 	1	49
вуліца машэрава 	2	49
вуліца генерала 	2	48
смаленская вуліца 	2	48
тургенева 	1	48
варашылава 	1	48
зорная 	1	48
вуліца ламаносава 	2	48
лугавы 	1	48
гродзенская 	1	48
зорная вуліца 	2	48
чыгуначны 	1	48
вуліца дружбы 	2	48
светлая 	1	47
генрыка 	1	47
загарадная 	1	47
крылова 	1	47
святога мікалая 	2	47
алега 	1	47
праспект будаўнікоў 	2	47
светлая вуліца 	2	47
генрыка сянкевіча 	2	47
вуліца урыцкага 	2	47
вуліца генрыка сянкевіча 	3	46
кіеўская вуліца 	2	46
чырвонаармейскі завулак 	2	46
чырвоная 	1	46
вуліца веры харужай 	3	46
кіеўская 	1	46
камсамольскі 	1	46
вуліца алега 	2	46
шырокая 	1	46
паўднёвы завулак 	2	46
паўночны 	1	46
праспект машэрава 	2	46
вуліца генрыка 	2	46
праспект фрунзэ 	2	45
гарадская 	1	45
завулак леніна 	2	45
лугавы завулак 	2	45
фелікс_эдмундавіч_дзяржынскі 	1	45
шырокая вуліца 	2	45
прыазёрная вуліца 	2	44
камсамольскі завулак 	2	44
праспект дзяржынскага 	2	44
акадэміка 	1	44
прыазёрная 	1	44
пераможцаў 	1	44
завулак дзяржынскага 	2	44
ракасоўскага 	1	44
праспект касманаўтаў 	2	44
аршанская 	1	44
вуліца шаўчэнкі 	2	44
алега кашавога 	2	44
пралетарскі 	1	43
фабрычная 	1	43
храм 	1	43
зарэчны 	1	43
загарадная вуліца 	2	43
пясочная 	1	43
вуліца алега кашавога 	3	43
фабрычная вуліца 	2	43
войкава 	1	43
пясочная вуліца 	2	43
піянерскі 	1	43
вуліца тургенева 	2	42
покрыва прасвятой багародзіцы 	3	42
царква покрыва прасвятой 	3	42
вуліца энергетыкаў 	2	42
вялікі 	1	42
покрыва 	1	42
покрыва прасвятой 	2	42
царква покрыва 	2	42
царква святога мікалая 	3	42
інфакіеск 	1	42
вуліца даватара 	2	42
шміта 	1	42
дзяржаўны 	1	42
аршанская вуліца 	2	42
гомельская 	1	42
