phrase	length	count
çamlık 	1	68
eskişehir yolu 	2	68
çakmak caddesi 	2	67
menekşe 	1	67
atatürk blv. 	2	67
halkbank 	1	66
pasa 	1	66
yesevi 	1	66
kebap 	1	66
zübeyde 	1	66
sağlığı merkezi 	2	65
kütüphanesi 	1	65
öğretmen 	1	65
zübeyde hanım 	2	65
ulu 	1	65
spor 	1	65
yapı 	1	65
kapalı 	1	64
istasyon 	1	64
bağlar 	1	64
gaziantep çevre yolu 	3	64
vakıfbank 	1	64
sosyal 	1	64
prof. dr. 	2	64
çınar 	1	64
gaziantep çevre 	2	64
pizza 	1	63
girne 	1	63
ankara-adana yolu 	2	63
çay 	1	63
ankara-adana 	1	63
car 	1	63
yusuf 	1	63
çarşı 	1	63
kayseri-kırıkkale yolu 	2	62
ahmet yesevi 	2	62
koyu 	1	62
kayseri-kırıkkale 	1	62
endüstri meslek 	2	62
siirt-bitlis 	1	62
divriği 	1	62
uğur mumcu 	2	62
siirt-bitlis yolu 	2	62
fevzi çakmak caddesi 	3	62
kütahya-balıkesir yolu 	2	61
muğla yolu 	2	61
salih 	1	61
yaşar 	1	61
kafe 	1	61
kütahya-balıkesir 	1	61
şeyh 	1	61
kars-ardahan 	1	61
kars-ardahan yolu 	2	61
emniyet müdürlüğü 	2	61
garanti bankası 	2	61
çk. 	1	61
yokuşu 	1	61
kemaliye 	1	61
endüstri meslek lisesi 	3	61
bülent 	1	61
batı 	1	60
yolu cd 	2	60
namık 	1	60
celal 	1	60
cengiz topel 	2	59
kemah 	1	59
tıp fakültesi 	2	59
evleri 	1	59
kahveci 	1	59
site 	1	59
köyü içyolu 	2	59
erzurum-bingöl 	1	59
hürriyet caddesi 	2	59
erzurum-bingöl yolu 	2	59
topel 	1	59
selçuk 	1	59
kale 	1	58
hamam 	1	57
restoran 	1	57
diyarbakır-şanlıurfa 	1	57
şanlıurfa-mardin yolu 	2	57
pazar yeri 	2	57
koyu yolu 	2	57
mahmut 	1	57
evren 	1	57
kampüs 	1	57
diyarbakır-şanlıurfa yolu 	2	57
bağdat 	1	57
şanlıurfa-mardin 	1	57
çocuk 	1	57
dicle 	1	56
çavuş 	1	56
elazığ-bingöl 	1	56
kırıkkale-yozgat yolu 	2	56
bilecik-eskişehir yolu 	2	56
ovacık 	1	56
elazığ-bingöl yolu 	2	56
bilecik-eskişehir 	1	56
kayseri-malatya 	1	56
kayseri-malatya yolu 	2	56
yapı kredi 	2	56
kırıkkale-yozgat 	1	56
bergama 	1	56
hopa-artvin yolu 	2	56
hopa-artvin 	1	56
yeşilyurt 	1	56
öğrenci yurdu 	2	55
fatih caddesi 	2	55
çardak 	1	55
sabancı 	1	55
kurtuluş 	1	55
namık kemal 	2	55
ataturk 	1	55
ihsan 	1	55
hakkı 	1	55
marmara 	1	54
sarı 	1	54
araç 	1	54
malatya-elazığ 	1	54
malatya-elazığ yolu 	2	54
kaya 	1	54
denizli-salihli 	1	54
denizli-salihli yolu 	2	54
paşa cami 	2	54
diyarbakır 	1	54
değirmen 	1	54
starbucks 	1	54
kampüsü 	1	54
yayla 	1	54
adnan kahveci 	2	53
nilüfer 	1	53
kent 	1	53
şırnak-hakkari 	1	53
denizbank 	1	53
pervari 	1	53
şırnak-hakkari yolu 	2	53
tuna 	1	53
yenice 	1	53
marmaris 	1	53
yeni cami 	2	53
dumlupınar 	1	52
et 	1	52
nur 	1	52
kastamonu-inebolu 	1	52
iç yolu 	2	52
ordu-giresun 	1	52
kara 	1	52
emre caddesi 	2	52
irfan 	1	52
pınar 	1	52
papatya 	1	52
konağı 	1	52
balıkesir-bursa yolu 	2	52
bodrum 	1	52
kumru 	1	52
kastamonu-inebolu yolu 	2	52
balıkesir-bursa 	1	52
kemal caddesi 	2	51
fazıl 	1	51
yunus emre caddesi 	3	51
anadolu caddesi 	2	51
çiçek 	1	51
metrobus 	1	51
alparslan 	1	51
mesleki 	1	51
toprak 	1	51
su 	1	51
kıbrıs 	1	51
şahin 	1	51
işık 	1	51
güzel 	1	51
ismet inönü 	2	51
b 	1	51
