phrase	length	count
ალექსანდრე პუშკინის 	2	11
ვაჟა ფშაველას გამზ. 	3	11
სპორტული სკოლა 	2	11
house 	1	11
დელისის 	1	11
mia 	1	11
ვლადიმერ და არჩილ ასათიანების ქუჩა 	5	11
ჭავჭავაძის ჩიხი 	2	11
მეფის i 	2	11
a 	1	11
და არჩილ ასათიანების 	3	11
ამირეჯიბის 	1	11
ჯორჯ ბუშის 	2	11
გიორგი ჩიტაიას 	2	11
პეკინის 	1	11
ლიბანის 	1	11
დავითაიას ქ. 	2	11
ერეკლეს ქუჩა 	2	11
ყიფიანის 	1	11
ფშაველას გამზ. 	2	11
მანქანების სამრეცხაო 	2	11
ნიკეას ii 	2	11
მაჩაბელის ქუჩა 	2	11
ნიკოლოზ ხუდადოვის 	2	11
გარეჯის ქუჩა 	2	11
ტერენტი 	1	11
იოსებ 	1	11
არჩილ ასათიანების ქუჩა 	3	11
ნიკოლოზ ხუდადოვის ქუჩაზე 	3	11
მანქანების 	1	11
ალექსანდრე სუვოროვის 	2	11
ლომოურის ქუჩა 	2	11
აეროდრომის 	1	11
ხონის 	1	11
ციხის 	1	11
სახელმწიფო უნივერსიტეტი 	2	11
და არჩილ 	2	11
ერეკლეს 	1	11
ხუდადოვის ქუჩაზე 	2	11
ასათიანების 	1	11
ბუშის 	1	11
მაჩაბელის 	1	11
რევაზ ლაღიძის 	2	11
აეროდრომის დასახლების 	2	11
ჯორჯ 	1	11
ალექსანდრე სუვოროვის ქუჩა 	3	11
ასათიანების ქუჩა 	2	11
ტერენტი გრანელის 	2	11
ბელინსკის 	1	11
რაიონული 	1	11
გელათის 	1	11
ალექსანდრე პუშკინის ქუჩა 	3	11
ვლადიმერ და არჩილ 	3	11
გენერალ 	1	11
ნიკეას ii შეს 	3	11
დიდგორის ქუჩა 	2	11
ნინო 	1	11
და არჩილ ასათიანების ქუჩა 	4	11
ავთანდილ 	1	11
დავითაშვილის 	1	11
chavchavadze ave. 	2	11
ჟიული შარტავას ქუჩა 	3	11
ვაჯა ფშაველას 	2	10
სახელობის საჯარო სკოლა 	3	10
akhalgazrdoba ave. ix ln. 	4	10
მაჭავარიანის 	1	10
ზესტაფონის 	1	10
სიმონ 	1	10
ახალგაზრდობის ix შესახვევი 	3	10
ფურცელაძის ქუჩა 	2	10
lukoil 	1	10
ახალსოფელის 	1	10
წინამძღვრიშვილის 	1	10
ვასილ ბარნოვის 	2	10
კოჯრის გზატკეცილი 	2	10
წმინდა მარიამის 	2	10
მიხეილ წინამძღვრიშვილის 	2	10
ივანე ჯავახიშვილის 	2	10
მაჭავარიანის ქუჩა 	2	10
ინსტიტუტი 	1	10
khulo-bakhmaro 	1	10
სააკაძის მოედანი 	2	10
სოციალური 	1	10
ბითაანის 	1	10
ავტომშენებლის 	1	10
გიორგი სააკაძის მოედანი 	3	10
ახვლედიანის ქუჩა 	2	10
ნაკანის ქუჩა 	2	10
დედათა 	1	10
სახალხო 	1	10
გიორგი ლეონიძის ქუჩა 	3	10
მუსხელიშვილის ქუჩა 	2	10
კანდელაკის 	1	10
ათონელის 	1	10
კომისარიატი 	1	10
თამარ მეფის i 	3	10
iii შეს. 	2	10
ბითაანის ქუჩა 	2	10
გოგიას 	1	10
წინამძღვრიშვილის ქუჩა 	2	10
v ჩიხი 	2	10
დავით გარეჯის ქუჩა 	3	10
რაშიბ ნაკანის ქუჩა 	3	10
გურიის 	1	10
akhalgazrdoba ave. ix 	3	10
მარიამის 	1	10
სამეგრელოს 	1	10
გიორგი ლეონიძის 	2	10
მარცხენა 	1	10
ათონელის ქუჩა 	2	10
სეტის 	1	10
ახალგაზრდობის ix 	2	10
კ. გამსახურდიას 	2	10
ნაკანის 	1	10
ჯაბიძის ქუჩა 	2	10
სკოლის ქუჩა 	2	10
aly 	1	10
საინგილოს 	1	10
ხინკლის სახლი 	2	10
ჩიტაძის 	1	10
შოთა რუსთაველის ჩიხი 	3	10
ii ქუჩა 	2	10
ბუშის ქუჩა 	2	10
ჯანაშიას ქუჩა 	2	10
დ. 	1	10
ანტონ 	1	10
რაშიბ ნაკანის 	2	10
მაზნიაშვილის 	1	10
საქართველოს ქუჩა 	2	10
ვაჯა 	1	10
გურიის ქუჩა 	2	10
გვანცელაძის 	1	10
სახელობის საჯარო 	2	10
ave. ix 	2	10
გელა 	1	10
წყაროს 	1	10
შრომის 	1	10
დავით გარეჯის 	2	10
უზნაძის 	1	10
კონსტანტინე გამსახურდიას ქუჩა 	3	10
გრანელის ქუჩა 	2	10
რაშიბ 	1	10
ave. ix ln. 	3	10
ნიკალა 	1	10
გელოვანის ქუჩა 	2	10
ვასილ ბარნოვის ქუჩა 	3	10
მიხეილ წინამძღვრიშვილის ქუჩა 	3	10
თორნიკე 	1	10
ანდრია 	1	10
შენგელიას 	1	10
დავითაშვილის ქუჩა 	2	10
თამარაშვილის ქ. 	2	10
აბაშის 	1	10
ave 	1	10
ix შესახვევი 	2	10
ჯაბიძის 	1	10
ახალგაზრდობის გამზირი 	2	10
ჯორჯ ბუშის ქუჩა 	3	10
დანიელ 	1	10
ix ln. 	2	10
სამეგრელოს ქუჩა 	2	10
კორპუსი 	1	10
ავტომშენებლის ქუჩა 	2	9
ეწერის 	1	9
ცხინვალის 	1	9
პრესიდენტ ჯორჯ ბუშის 	3	9
კვირიკე დიდის 	2	9
კიკნაძის 	1	9
გენერალ ასლან აბაშიძის 	3	9
თორნიკე ერისტავის ქუჩა 	3	9
socar სოკარი 	2	9
გენერალ ასლან 	2	9
ქართული უნივერსიტეტის ქუჩა 	3	9
შრომის ქუჩა 	2	9
hospital 	1	9
w. 	1	9
