phrase	length	count
lendavske gorice 	2	25
kava bar 	2	25
cesta pod 	2	24
razcep dragučova 	2	24
kajuhova cesta 	2	24
osvobodilne 	1	24
ulica pod 	2	24
vosek 	1	24
planina 	1	24
kersnikova 	1	24
divizije 	1	24
jareninski dol 	2	24
zmage 	1	24
mlinska ulica 	2	24
puhova 	1	24
ii. 	1	24
grajska cesta 	2	24
gančani 	1	24
kamp 	1	24
čopova 	1	24
antona 	1	24
osvobodilne fronte 	2	24
laze pri borovnici 	3	24
gozdu 	1	24
toneta 	1	24
tovarniška cesta 	2	24
novo polje 	2	24
leskovec 	1	24
velka 	1	24
ulica jožeta 	2	24
visoko 	1	24
hodoš 	1	24
vodnikova ulica 	2	23
slaščičarna 	1	23
hram 	1	23
boč 	1	23
vrhu 	1	23
muto 	1	23
gomilica 	1	23
lovska 	1	23
kulturni dom 	2	23
ambulanta 	1	23
puhova ulica 	2	23
polje cesta 	2	23
ulica pohorskega bataljona 	3	23
krožna 	1	23
jenkova 	1	23
ormoška cesta 	2	23
šarhova 	1	23
nad muto 	2	23
kumen 	1	23
dolgovaške 	1	23
gomila 	1	23
spodnje stranje 	2	23
ljubljanska ulica 	2	23
ob gozdu 	2	23
starejših 	1	23
ankaranska 	1	23
kamp adria 	2	23
policijska postaja 	2	23
bitnje 	1	23
dolgovaške gorice 	2	23
sveti jernej 	2	23
vučja gomila 	2	23
nedelica 	1	23
park 	1	23
slovenska ulica 	2	22
tuš 	1	22
podružnica 	1	22
stantetova ulica 	2	22
jadranska 	1	22
dane 	1	22
janeza 	1	22
gradnikova 	1	22
zahodna 	1	22
iii 	1	22
tovarniška ulica 	2	22
alpina 	1	22
via alpina 	2	22
streliška 	1	22
martin 	1	22
gozdna 	1	22
janka 	1	22
malečnik 	1	22
stantetova 	1	22
kvedrova 	1	22
šarhova ulica 	2	22
vilharjeva 	1	22
petra 	1	22
škofja 	1	22
zahodna obvoznica 	2	22
serdica 	1	22
sončna ulica 	2	22
ankaranska cesta 	2	22
tržnica 	1	21
dobja 	1	21
ulica franca 	2	21
grajska ulica 	2	21
cesta proletarskih brigad 	3	21
cesta proletarskih 	2	21
lipovci 	1	21
stanovanjska hiša 	2	21
rudnik 	1	21
ribnica na pohorju 	3	21
proletarskih brigad 	2	21
gosposvetska 	1	21
sabotinska 	1	21
ribnica na 	2	21
mestna 	1	21
grupe odredov 	2	21
odredov 	1	21
sabotinska cesta 	2	21
čopova ulica 	2	21
dobja vas 	2	21
reška 	1	21
proletarskih 	1	21
brezno 	1	21
ana 	1	21
resnik 	1	21
vinogradi 	1	21
pekel 	1	21
stritarjeva 	1	21
goriška ulica 	2	21
kratka 	1	21
ribniku 	1	21
stanovanjska 	1	21
mejna 	1	21
sladki 	1	21
turjak 	1	21
dnevni bar 	2	21
slovenska cesta 	2	21
kapla 	1	21
kočevska 	1	21
dom starejših 	2	21
cona 	1	21
loko 	1	21
bukovec 	1	21
maxen 	1	21
erjavčeva ulica 	2	21
spodnje dobrenje 	2	21
taborska 	1	21
slemen 	1	21
zavod 	1	21
kotlje 	1	21
grupe 	1	21
dnevni 	1	21
pobreška cesta 	2	21
jakob 	1	21
draga 	1	21
kampolin 	1	21
kočevska cesta 	2	21
kardeljeva 	1	21
šmarje 	1	21
črnci 	1	21
andreja 	1	21
pobreška 	1	21
griblje 	1	20
zgornja velka 	2	20
v rošpoh 	2	20
gorenje 	1	20
policija 	1	20
kurirska pot 	2	20
toll free 	2	20
žagarja 	1	20
cesta k 	2	20
trdinova 	1	20
xiv. 	1	20
vzhod 	1	20
golo 	1	20
bregu 	1	20
lipa 	1	20
pri grobelnem 	2	20
prežihova 	1	20
lackova cesta 	2	20
ostrem 	1	20
velika polana 	2	20
cesta v rošpoh 	3	20
univerza 	1	20
ljutomeru 	1	20
kapela 	1	20
