phrase	length	count
művészeti 	1	81
báthory utca 	2	81
bajza 	1	81
szent miklós 	2	81
h bank 	2	81
hegyalja út 	2	81
urunk 	1	81
csaba utca 	2	80
kun 	1	80
platán 	1	80
szondi 	1	80
jászberényi 	1	80
téri 	1	80
pázmány 	1	80
királyné útja 	2	80
kandó kálmán 	2	80
batthyány lajos 	2	80
balassi bálint utca 	3	79
maros 	1	79
fáy andrás 	2	79
juhász gyula utca 	3	79
mcdonald's 	1	79
tűzoltó 	1	79
fácán 	1	79
lajos király 	2	79
nagyboldogasszony 	1	78
szent istván király templom 	4	78
munkácsy utca 	2	78
istván király templom 	3	78
ede 	1	78
áchim andrás 	2	78
botond utca 	2	78
sirály utca 	2	78
cib 	1	78
pál út 	2	77
jázmin utca 	2	77
és étterem 	2	77
csoma sándor utca 	3	77
holló 	1	77
krúdy 	1	77
alvég 	1	77
kávéház 	1	77
erzsébet királyné útja 	3	77
kiss jános 	2	77
kereszt utca 	2	77
árok utca 	2	76
halász utca 	2	76
lajos tér 	2	76
áchim andrás utca 	3	76
repülőtérre 	1	76
szilágyi erzsébet 	2	76
puskin 	1	76
komáromi 	1	76
boldogasszony-templom 	1	76
madách utca 	2	76
repülőtérre vezető 	2	76
jézus szíve-templom 	2	76
harmat utca 	2	76
repülőtérre vezető út 	3	76
árnyas 	1	76
erdősor utca 	2	76
corvin 	1	76
avar 	1	76
krisztina 	1	75
haladás 	1	75
árvácska 	1	75
nagy lajos király 	3	75
alkotás 	1	75
simon 	1	75
istenszülő 	1	75
nepomuki 	1	75
pad 	1	75
bimbó 	1	75
pécsi 	1	75
vadrózsa utca 	2	75
józsef út 	2	75
városház 	1	75
semmelweis utca 	2	75
sarlós 	1	75
táncsics mihály út 	3	75
városszer 	1	74
katalin 	1	74
ady utca 	2	74
déli 	1	74
szél 	1	74
vidéke 	1	74
zsák 	1	74
jászberényi út 	2	74
falatozó 	1	74
frigyes utca 	2	74
mihály tér 	2	74
gagarin 	1	74
kastély 	1	74
németh 	1	74
bar 	1	73
református egyházközség 	2	73
ferihegyi repülőtérre 	2	73
rendőrkapitányság 	1	73
batthyány lajos utca 	3	73
bertalan utca 	2	73
eötvös józsef 	2	73
szent márton 	2	73
ferihegyi repülőtérre vezető 	3	73
ferihegyi repülőtérre vezető út 	4	73
intézmény 	1	73
és vidéke 	2	72
sólyom utca 	2	72
galagonya 	1	72
nepomuki szent 	2	72
vajda jános 	2	72
szeder 	1	72
strand 	1	72
donát 	1	72
fazekas 	1	72
major utca 	2	72
tisza utca 	2	72
máté utca 	2	72
levendula 	1	72
háziorvosi rendelő 	2	71
vitéz mihály utca 	3	71
csokonai vitéz mihály utca 	4	71
kisboldogasszony-templom 	1	71
