phrase	length	count
mažoji 	1	41
privažiuojamasis kelias 	2	41
respublikos g. 	2	41
šlaito 	1	41
nepriklausomybės g. 	2	41
kelias prie 	2	41
pylimo g. 	2	41
privažiuojamasis kelias prie 	3	41
pradinė mokykla 	2	41
islandijos 	1	41
švč. trejybės bažnyčia 	3	40
stadiono 	1	40
rasos g. 	2	40
tauragės 	1	40
panevėžio aplinkkelis 	2	40
bajorų sodų 	2	40
akacijų g. 	2	40
šakiai 	1	40
dievo 	1	40
rokiškio 	1	39
serbentų g. 	2	39
pakrantės 	1	39
minijos 	1	39
šilutės 	1	39
senoji 	1	39
žilvičių 	1	39
k. donelaičio 	2	39
nuovada 	1	39
a. mickevičiaus g. 	3	39
medicinos 	1	38
jėzaus 	1	38
maišiagala 	1	38
minsko 	1	38
aukštaičių g. 	2	38
bijūnų g. 	2	38
prienų 	1	38
kretingos 	1	38
ąžuolo 	1	38
šlaito g. 	2	38
žemaičių pl. 	2	38
policijos nuovada 	2	38
eišiškių 	1	38
vinčai 	1	38
minsko pl. 	2	37
minijos g. 	2	37
kirtimų 	1	37
donelaičio g. 	2	37
kirtimų g. 	2	37
seniūnija 	1	37
tuopų g. 	2	37
pagubės 	1	37
k. donelaičio g. 	3	37
baltų 	1	37
aikštelė 	1	37
sveikatos 	1	37
algirdo g. 	2	37
trakų g. 	2	36
nuo 	1	36
cyclocity 	1	36
aušrinės 	1	36
kalvarijų g. 	2	36
universiteto 	1	36
viešoji 	1	36
stadiono g. 	2	36
melioratorių 	1	36
apskrities 	1	36
sporto g. 	2	36
b. 	1	36
islandijos pl. 	2	36
vasaros 	1	36
raudondvario 	1	36
nuo kelio 	2	36
užupio g. 	2	36
petro 	1	36
apaštalų 	1	36
miesto 	1	36
turgaus g. 	2	36
trumpoji 	1	35
neries 	1	35
palangos pl. 	2	35
sukilėlių 	1	35
i. 	1	35
nemenčinė 	1	35
gintaro 	1	35
sodininkų 	1	35
sentikių 	1	35
universitetas 	1	35
darbininkų 	1	35
didžioji 	1	35
trumpoji g. 	2	35
pilies g. 	2	35
lazdynų g. 	2	34
lenino g. 	2	34
į 	1	34
slyvų 	1	34
ii 	1	34
tauragė 	1	34
aklg. 	1	34
h. 	1	34
motinos 	1	34
dainavos 	1	34
darbininkų g. 	2	34
šv. jono 	2	34
radviliškio 	1	34
ligoninės 	1	34
s. dariaus ir 	3	33
vėjo 	1	33
pamiškės 	1	33
šventosios 	1	33
viešoji biblioteka 	2	33
jaunystės 	1	33
plungė 	1	33
ktu 	1	33
batoro 	1	33
pamiškės g. 	2	33
atgimimo 	1	33
paparčių 	1	33
i 	1	33
s. dariaus 	2	33
verkių 	1	33
slyvų g. 	2	33
žilvičių g. 	2	33
s. batoro g. 	3	33
s. batoro 	2	33
batoro g. 	2	33
pakrantės g. 	2	32
mėtų 	1	32
purienų 	1	32
gvazdikų 	1	32
šiltnamių g. 	2	32
šiltnamių 	1	32
panerių 	1	32
sentikių cerkvė 	2	32
biržų 	1	32
arimų 	1	32
pagubės sodų 	2	32
obelų 	1	32
dzūkų 	1	32
vienybės 	1	32
ėmimo 	1	32
zarasų 	1	32
rodūnios 	1	32
pasvalio 	1	32
vokės 	1	32
uosių sodų 	2	32
baranausko 	1	32
jaunystės g. 	2	32
raseinių 	1	32
pienių 	1	32
juodvarnių 	1	32
melioratorių g. 	2	32
lentvario 	1	31
į dangų 	2	31
uosių g. 	2	31
skaudvilė 	1	31
jurginų 	1	31
dangų 	1	31
tauro 	1	31
čili 	1	31
europos 	1	31
oil 	1	31
jurginų g. 	2	31
veiverių 	1	31
jurgio 	1	31
centrinė 	1	31
pavilnio 	1	31
palangos g. 	2	31
šv. apaštalų 	2	31
dubysos 	1	31
aguonų 	1	30
žemynos 	1	30
mažeikiai 	1	30
purienų g. 	2	30
neste oil 	2	30
kapinės 	1	30
savanorių g. 	2	30
birelių 	1	30
ąžuolo g. 	2	30
hesburger 	1	30
jūros 	1	30
kapų 	1	30
vydūno 	1	30
arkangelo 	1	30
kėdainių 	1	30
mauručiai 	1	30
turistų 	1	30
šilalės 	1	30
didžioji g. 	2	30
pienių g. 	2	30
valgykla 	1	30
puskelniai 	1	30
plungės 	1	30
juodvarnių sodų 	2	30
teismas 	1	30
paparčių g. 	2	30
antakalnio 	1	30
salininkų 	1	30
dubysos g. 	2	30
pilviškiai 	1	30
krantinės 	1	29
dzūkų g. 	2	29
centro 	1	29
viršupio 	1	29
teatras 	1	29
visorių 	1	29
poliklinika 	1	29
panerių g. 	2	29
akmenės 	1	29
birelių sodų 	2	29
kapų g. 	2	29
mėtų g. 	2	29
vaivorykštės 	1	29
sodininkų g. 	2	29
obelų g. 	2	29
krantinės g. 	2	29
turistų g. 	2	29
jonavos 	1	29
d. 	1	29
baltų pr. 	2	29
arkangelo mykolo 	2	29
didžiojo 	1	29
lakštingalos 	1	29
st. 	1	28
krakiškių sodų 	2	28
e. 	1	28
babinių 	1	28
jono krikštytojo 	2	28
telšių 	1	28
kupiškio 	1	28
justiniškių 	1	28
krikštytojo 	1	28
vinciūniškių 	1	28
nemunėlio g. 	2	28
šv. arkangelo 	2	28
kristaus 	1	28
vėjo g. 	2	28
rytų 	1	28
šiaurės g. 	2	28
veiverių g. 	2	28
atgimimo g. 	2	28
vakarų 	1	28
kryžiaus 	1	28
jūros g. 	2	28
dievo motinos 	2	28
užeiga 	1	27
f. 	1	27
svajonės 	1	27
beržyno 	1	27
giros 	1	27
rokantiškių 	1	27
p. lukšio 	2	27
babinių sodų 	2	27
p. lukšio g. 	3	27
šv. arkangelo mykolo 	3	27
šiaulių bankas 	2	27
ambasada 	1	27
kazimiero 	1	27
lukšio 	1	27
s. girėno 	2	27
rodūnios sodų 	2	27
į dangų bažnyčia 	3	27
vytauto didžiojo 	2	27
l. giros 	2	27
dangų bažnyčia 	2	27
mažoji g. 	2	27
a. baranausko 	2	27
lukšio g. 	2	27
ėmimo į dangų 	3	26
prietilčio 	1	26
miškininkų g. 	2	26
kultūros centras 	2	26
s. girėno g. 	3	26
ir s. girėno 	3	26
anykščių 	1	26
prietilčio g. 	2	26
miškininkų 	1	26
justiniškių g. 	2	26
ir s. 	2	26
vaižganto 	1	26
šilėnų 	1	26
šv. jono krikštytojo 	3	26
plungės g. 	2	26
šventosios g. 	2	26
širvintų 	1	26
kaunas 	1	26
marijampolės g. 	2	26
s. dariaus ir s. girėno 	5	26
dariaus ir s. 	3	26
dariaus ir s. girėno 	4	26
ėmimo į 	2	26
pilaitės pr. 	2	26
žiedų 	1	26
lsmu 	1	26
benu 	1	26
s. dariaus ir s. 	4	26
vinciūniškių sodų 	2	25
vėjų 	1	25
narbuto 	1	25
dainavos g. 	2	25
narbuto g. 	2	25
juozapavičiaus 	1	25
ventos 	1	25
t. narbuto 	2	25
giros g. 	2	25
dariaus ir s. girėno g. 	5	25
t. narbuto g. 	3	25
express 	1	25
baranausko g. 	2	25
senasis 	1	25
žeimenos 	1	25
jono krikštytojo bažnyčia 	3	25
baršausko 	1	25
kk 	1	25
rytų g. 	2	25
krikštytojo bažnyčia 	2	25
marių 	1	25
rygos 	1	25
l. giros g. 	3	25
ievų 	1	25
ramioji 	1	25
pakruojo 	1	25
viršupio sodų 	2	25
medelyno 	1	25
a. juozapavičiaus 	2	25
ramioji g. 	2	25
ąžuolyno 	1	25
ir s. girėno g. 	4	25
trakai 	1	25
aguonų g. 	2	25
varnių 	1	25
švenčionių 	1	25
garažų 	1	25
arkangelo mykolo bažnyčia 	3	24
krėvės 	1	24
liepojos 	1	24
petro ir 	2	24
ežerų 	1	24
ligoninės g. 	2	24
administracija 	1	24
bučiūnai 	1	24
goštauto 	1	24
lakštingalos sodų 	2	24
goštauto g. 	2	24
šiaurinis 	1	24
pašvitinys 	1	24
bariūnai 	1	24
muziejaus 	1	24
biržų g. 	2	24
odontologijos 	1	24
šiaurinis aplinkkelis 	2	24
žirmūnų 	1	24
beržyno g. 	2	24
dubijos 	1	24
kabinetas 	1	24
jablonskio 	1	24
šv. jono krikštytojo bažnyčia 	4	24
šiaulių g. 	2	24
santariškių 	1	24
vilnius 	1	24
mykolo bažnyčia 	2	24
vaižganto g. 	2	24
šakių 	1	24
n 	1	24
marių g. 	2	24
šv. arkangelo mykolo bažnyčia 	4	24
likėnų 	1	24
čili pica 	2	24
skuodo 	1	24
technikos 	1	24
kalvarijos 	1	23
medininkai 	1	23
apaštalų petro ir 	3	23
medelyno g. 	2	23
žemynos g. 	2	23
žiedų g. 	2	23
černiachovsko 	1	23
šv. jurgio 	2	23
lietuvos paštas 	2	23
vėjų g. 	2	23
j. jablonskio g. 	3	23
n vaistinė 	2	23
černiachovsko g. 	2	23
j. jablonskio 	2	23
verkių g. 	2	23
vydūno g. 	2	23
šv. apaštalų petro ir 	4	23
ežerų g. 	2	23
ukmergės šiaurinis aplinkkelis 	3	23
užnerio 	1	23
jablonskio g. 	2	23
a. goštauto g. 	3	23
marijos ėmimo į dangų bažnyčia 	5	23
kolegija 	1	23
užnerio g. 	2	23
ventos g. 	2	23
jonavos g. 	2	23
pavilnio sodų 	2	23
žemdirbių 	1	23
neringos 	1	23
gariūnų 	1	23
marijos ėmimo į dangų 	4	23
likėnų g. 	2	23
a. goštauto 	2	23
centrinė g. 	2	23
žemdirbių g. 	2	23
marijos ėmimo 	2	23
šv. kazimiero 	2	23
ėmimo į dangų bažnyčia 	4	23
marijos ėmimo į 	3	23
šėta 	1	23
šv. apaštalų petro 	3	23
rūmai 	1	23
ukmergės šiaurinis 	2	23
vyturio 	1	23
apylinkės 	1	23
apaštalų petro 	2	23
rygos g. 	2	22
drujos g. 	2	22
benu vaistinė 	2	22
varpo 	1	22
pašto 	1	22
mergelės marijos ėmimo 	3	22
mažvydo 	1	22
guobų 	1	22
gegužės 	1	22
plentas 	1	22
baršausko g. 	2	22
švč. mergelės marijos ėmimo į 	5	22
antakalnio g. 	2	22
šv. apaštalo 	2	22
ilgoji 	1	22
inn 	1	22
šatrijos 	1	22
drujos 	1	22
vakaro 	1	22
vakarų g. 	2	22
sedos 	1	22
kazlų 	1	22
jovarų 	1	22
k. baršausko g. 	3	22
ievų g. 	2	22
pas 	1	22
a. baranausko g. 	3	22
mergelės marijos ėmimo į dangų 	5	22
v. krėvės 	2	22
nidos 	1	22
švč. mergelės marijos ėmimo 	4	22
veterinarijos 	1	22
krekenava 	1	22
mergelės marijos ėmimo į 	4	22
apaštalo 	1	22
žeimenos g. 	2	22
vienybės g. 	2	22
muzikos 	1	22
k. baršausko 	2	22
šiaulių pl. 	2	22
kalantos 	1	22
visorių sodų 	2	22
gandrų 	1	21
r. kalantos 	2	21
kalantos g. 	2	21
tylioji 	1	21
tūkstantmečio 	1	21
eišiškių sodų 	2	21
raudondvario pl. 	2	21
ir verslo 	2	21
senoji g. 	2	21
pupojų 	1	21
smilgų 	1	21
tylioji g. 	2	21
prienų g. 	2	21
šeškinės 	1	21
r. kalantos g. 	3	21
architektų 	1	21
o. 	1	21
vištytis 	1	21
apylinkės teismas 	2	21
gandrų g. 	2	21
ąžuolyno g. 	2	21
mechanizatorių g. 	2	21
